type,language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,eventID,eventDate,samplingProtocol,locationID,waterBody,countryCode,stateProvince,municipality,minimumDepthInMeters,maximumDepthInMeters,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimLatitude,verbatimLongitude,verbatimSRS,verbatimCoordinateSystem
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21769002,2017-07-07,transect monitoring,TR730000.3,MOLENBEEK - MAARKEBEEK,BE,East Flanders,Oudenaarde,0,0.4,"Oudenaarde,Spoorweglaan. 100m stroomafwaarts vanaf spoorwegbrug",50.82598,3.60968,WGS84,100,168667,96519,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21945313,2021-06-07,transect monitoring,TR730000.3,MOLENBEEK - MAARKEBEEK,BE,East Flanders,Oudenaarde,0,0.6,"Oudenaarde,Spoorweglaan. 100m stroomafwaarts vanaf spoorwegbrug",50.82598,3.60968,WGS84,100,168667,96519,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21686357,2015-06-15,transect monitoring,TR731000.1,MOLENBEEK - MARKEBEEK,BE,,,0,0.8,"Ladeuze, opw brug",50.81747,3.62656,WGS84,100,167709,97699,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21953457,2021-08-20,transect monitoring,TR731000.1,MOLENBEEK - MARKEBEEK,BE,,,0,0.8,"Ladeuze, opw brug",50.81747,3.62656,WGS84,100,167709,97699,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21441690,2009-09-15,transect monitoring,TR731000.2,MOLENBEEK - MARKEBEEK,BE,East Flanders,Maarkedal,0,0.7,"Kokerellestraat, 100m afwaarts brug",50.81801,3.65276,WGS84,100,167751,99546,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21495211,2010-09-28,transect monitoring,TR731000.2,MOLENBEEK - MARKEBEEK,BE,East Flanders,Maarkedal,0,1,"Kokerellestraat, 100m afwaarts brug",50.81801,3.65276,WGS84,100,167751,99546,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21441691,2009-09-15,transect monitoring,TR731000.3,MOLENBEEK - MARKEBEEK,BE,East Flanders,Maarkedal,0,0.8,"Varentstraat, opw brug",50.81705,3.67008,WGS84,100,167633,100765,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21495212,2010-09-28,transect monitoring,TR731000.3,MOLENBEEK - MARKEBEEK,BE,East Flanders,Maarkedal,0,0.5,"Varentstraat, opw brug",50.81705,3.67008,WGS84,100,167633,100765,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21686358,2015-06-15,transect monitoring,TR731000.3,MOLENBEEK - MARKEBEEK,BE,East Flanders,Maarkedal,0,0.5,"Varentstraat, opw brug",50.81705,3.67008,WGS84,100,167633,100765,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21953458,2021-08-20,transect monitoring,TR731000.3,MOLENBEEK - MARKEBEEK,BE,East Flanders,Maarkedal,0,0.6,"Varentstraat, opw brug",50.81705,3.67008,WGS84,100,167633,100765,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21686359,2015-06-15,transect monitoring,TR731000.4,MOLENBEEK - MARKEBEEK,BE,East Flanders,Maarkedal,0,0.4,"Etikhove, Onderbossenaarstraat, afw weg",50.81011,3.62622,WGS84,100,166890,97667,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21953459,2021-08-20,transect monitoring,TR731000.4,MOLENBEEK - MARKEBEEK,BE,East Flanders,Maarkedal,0,1,"Etikhove, Onderbossenaarstraat, afw weg",50.81011,3.62622,WGS84,100,166890,97667,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21946511,2021-06-18,transect monitoring,TR735000.1,MOLENBEEK - BEIAARDBEEK,BE,East Flanders,Kluisbergen,0,0.9,"Melden, Berchemweg, opw weg",50.81601,3.56951,WGS84,100,167588,93677,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21442720,2009-09-24,transect monitoring,TR735000.2,MOLENBEEK - BEIAARDBEEK,BE,East Flanders,Kluisbergen,0,0.2,"Melden, Schaatsputte, Veldweg",50.80991,3.56450,WGS84,100,166914,93317,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21946512,2021-06-18,transect monitoring,TR735000.2,MOLENBEEK - BEIAARDBEEK,BE,East Flanders,Kluisbergen,0,0.3,"Melden, Schaatsputte, Veldweg",50.80991,3.56450,WGS84,100,166914,93317,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21442721,2009-09-24,transect monitoring,TR735000.3,MOLENBEEK - BEIAARDBEEK,BE,East Flanders,Kluisbergen,0,0.6,"Melden, Bunderbos, opw weg",50.80754,3.56114,WGS84,100,166652,93077,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21946513,2021-06-18,transect monitoring,TR735000.3,MOLENBEEK - BEIAARDBEEK,BE,East Flanders,Kluisbergen,0,0.5,"Melden, Bunderbos, opw weg",50.80754,3.56114,WGS84,100,166652,93077,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21379643,2008-06-25,transect monitoring,TR738000.1,RIJTGRACHT,BE,West Flanders,Avelgem,0,,"Kerkhove, weg einde O-L-Vrouwstraat, thv kerkhof",50.78933,3.48947,WGS84,100,164684,88002,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21901474,2020-05-27,transect monitoring,TR738000.1,RIJTGRACHT,BE,West Flanders,Avelgem,0,0.6,"Kerkhove, weg einde O-L-Vrouwstraat, thv kerkhof",50.78933,3.48947,WGS84,100,164684,88002,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21379644,2008-06-25,transect monitoring,TR738000.2,RIJTGRACHT,BE,West Flanders,Avelgem,0,,"Rugge,Ruggestraat",50.77805,3.46632,WGS84,100,163449,86354,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21901475,2020-05-27,transect monitoring,TR738000.2,RIJTGRACHT,BE,West Flanders,Avelgem,0,0.6,"Rugge,Ruggestraat",50.77805,3.46632,WGS84,100,163449,86354,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21379645,2008-06-25,transect monitoring,TR738000.3,RIJTGRACHT,BE,West Flanders,Avelgem,0,,Etienne Balcaenstraat,50.76226,3.44313,WGS84,100,161713,84697,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21901476,2020-05-27,transect monitoring,TR738000.3,RIJTGRACHT,BE,West Flanders,Avelgem,0,0.2,Etienne Balcaenstraat,50.76226,3.44313,WGS84,100,161713,84697,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21626606,2013-10-03,transect monitoring,TR738010.1,SCHEEBEEK,BE,West Flanders,Avelgem,0,0.3,"Oudenaardsesteenweg, 20m opw fietspad",50.78369,3.46512,WGS84,100,164078,86277,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21811428,2018-06-04,transect monitoring,TR738010.1,SCHEEBEEK,BE,West Flanders,Avelgem,0,0.5,"Oudenaardsesteenweg, 20m opw fietspad",50.78369,3.46512,WGS84,100,164078,86277,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21626607,2013-10-03,transect monitoring,TR738010.2,SCHEEBEEK,BE,West Flanders,Avelgem,0,0.3,"Waterhoek, veldweg richting 'Gouden Klokke', 17m opw veldweg",50.78361,3.47740,WGS84,100,164058,87143,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21811429,2018-06-04,transect monitoring,TR738010.2,SCHEEBEEK,BE,West Flanders,Avelgem,0,0.8,"Waterhoek, veldweg richting 'Gouden Klokke', 17m opw veldweg",50.78361,3.47740,WGS84,100,164058,87143,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21626608,2013-10-03,transect monitoring,TR738010.3,SCHEEBEEK,BE,West Flanders,Avelgem,0,0.3,"Ruifeleindestraat, veldweg naar boerderij, begin klein bos",50.79114,3.45370,WGS84,100,164916,85482,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21811430,2018-06-04,transect monitoring,TR738010.3,SCHEEBEEK,BE,West Flanders,Avelgem,0,0.2,"Ruifeleindestraat, veldweg naar boerderij, begin klein bos",50.79114,3.45370,WGS84,100,164916,85482,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21431449,2009-07-06,transect monitoring,TR739100.1,RONE,BE,East Flanders,Kluisbergen,0,1,"Ruien, Turkenhoek, thv einde veldweg",50.76367,3.45963,WGS84,100,161855,85863,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21621350,2013-08-14,transect monitoring,TR739100.1,RONE,BE,East Flanders,Kluisbergen,0,1,"Ruien, Turkenhoek, thv einde veldweg",50.76367,3.45963,WGS84,100,161855,85863,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21811431,2018-06-04,transect monitoring,TR739100.1,RONE,BE,East Flanders,Kluisbergen,0,1.2,"Ruien, Turkenhoek, thv einde veldweg",50.76367,3.45963,WGS84,100,161855,85863,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21947818,2021-06-25,transect monitoring,TR739100.1,RONE,BE,East Flanders,Kluisbergen,0,1.2,"Ruien, Turkenhoek, thv einde veldweg",50.76367,3.45963,WGS84,100,161855,85863,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21337904,2007-07-26,transect monitoring,TR74000.1,MARK L1,BE,Antwerp,Hoogstraten,0,,Wortel; Neerven; 150m afw brug mtp 73800,51.38645,4.80503,WGS84,100,230837,180372,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21482219,2010-06-30,transect monitoring,TR74000.1,MARK L1,BE,Antwerp,Hoogstraten,0,0.5,Wortel; Neerven; 150m afw brug mtp 73800,51.38645,4.80503,WGS84,100,230837,180372,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21733290,2016-08-25,transect monitoring,TR74000.1,MARK L1,BE,Antwerp,Hoogstraten,0,0.6,Wortel; Neerven; 150m afw brug mtp 73800,51.38645,4.80503,WGS84,100,230837,180372,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21876898,2019-07-02,transect monitoring,TR74000.1,MARK L1,BE,Antwerp,Hoogstraten,0,0.6,Wortel; Neerven; 150m afw brug mtp 73800,51.38645,4.80503,WGS84,100,230837,180372,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21338632,2007-07-26,transect monitoring,TR74000.2,MARK L1,BE,Antwerp,Merksplas,0,,Merksplas; Lochtenberg,51.38141,4.83485,WGS84,100,230288,182451,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21482221,2010-06-29,transect monitoring,TR74000.2,MARK L1,BE,Antwerp,Merksplas,0,0.8,Merksplas; Lochtenberg,51.38141,4.83485,WGS84,100,230288,182451,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21733291,2016-08-25,transect monitoring,TR74000.2,MARK L1,BE,Antwerp,Merksplas,0,0.8,Merksplas; Lochtenberg,51.38141,4.83485,WGS84,100,230288,182451,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21876899,2019-07-02,transect monitoring,TR74000.2,MARK L1,BE,Antwerp,Merksplas,0,0.8,Merksplas; Lochtenberg,51.38141,4.83485,WGS84,100,230288,182451,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21337813,2007-07-30,transect monitoring,TR74000.3,MARK L1,BE,Antwerp,Merksplas,0,,Merksplas; Hoekeinde; 20m opw brug mtp 74200,51.37431,4.85836,WGS84,100,229509,184093,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21482220,2010-06-30,transect monitoring,TR74000.3,MARK L1,BE,Antwerp,Merksplas,0,1.2,Merksplas; Hoekeinde; 20m opw brug mtp 74200,51.37431,4.85836,WGS84,100,229509,184093,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21733292,2016-08-25,transect monitoring,TR74000.3,MARK L1,BE,Antwerp,Merksplas,0,1.5,Merksplas; Hoekeinde; 20m opw brug mtp 74200,51.37431,4.85836,WGS84,100,229509,184093,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21876900,2019-07-02,transect monitoring,TR74000.3,MARK L1,BE,Antwerp,Merksplas,0,0.7,Merksplas; Hoekeinde; 20m opw brug mtp 74200,51.37431,4.85836,WGS84,100,229509,184093,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21440392,2009-09-09,transect monitoring,TR740000.1,MOLENBEEK (RONSE),BE,East Flanders,Ronse,0,0.25,"Baremeers, 100m afw brug thv 740000",50.73643,3.54849,WGS84,100,158752,92098,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21947815,2021-06-25,transect monitoring,TR740000.1,MOLENBEEK (RONSE),BE,East Flanders,Ronse,0,0.4,"Baremeers, 100m afw brug thv 740000",50.73643,3.54849,WGS84,100,158752,92098,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21440393,2009-09-09,transect monitoring,TR740000.2,MOLENBEEK (RONSE),BE,East Flanders,Ronse,0,0.4,"César Snoecklaan thv Utexbel, 100m afw brug thv 740400",50.74745,3.58464,WGS84,100,159951,94663,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21947816,2021-06-25,transect monitoring,TR740000.2,MOLENBEEK (RONSE),BE,East Flanders,Ronse,0,0.4,"César Snoecklaan thv Utexbel, 100m afw brug thv 740400",50.74745,3.58464,WGS84,100,159951,94663,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21440394,2009-09-09,transect monitoring,TR740000.3,MOLENBEEK (RONSE),BE,East Flanders,Ronse,0,0.6,"Savooistraat, opw brug",50.75469,3.61983,WGS84,100,160730,97154,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21947817,2021-06-25,transect monitoring,TR740000.3,MOLENBEEK (RONSE),BE,East Flanders,Ronse,0,0.4,"Savooistraat, opw brug",50.75469,3.61983,WGS84,100,160730,97154,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21617699,2013-07-12,transect monitoring,TR744000.1,ZWARTE SPIEREBEEK,BE,West Flanders,Spiere-Helkijn,0,0.8,"opw monding Grote Spierebeek, metalen brugje",50.72071,3.36442,WGS84,100,157164,79082,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21820918,2018-08-03,transect monitoring,TR744000.1,ZWARTE SPIEREBEEK,BE,West Flanders,Spiere-Helkijn,0,2,"opw monding Grote Spierebeek, metalen brugje",50.72071,3.36442,WGS84,100,157164,79082,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21908971,2020-07-17,transect monitoring,TR744000.1,ZWARTE SPIEREBEEK,BE,West Flanders,Spiere-Helkijn,0,2,"opw monding Grote Spierebeek, metalen brugje",50.72071,3.36442,WGS84,100,157164,79082,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21617700,2013-07-12,transect monitoring,TR744000.2,ZWARTE SPIEREBEEK,BE,West Flanders,Spiere-Helkijn,0,0.8,"Spiere,Oudenaardseweg",50.71637,3.35551,WGS84,100,156689,78446,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21820919,2018-08-03,transect monitoring,TR744000.2,ZWARTE SPIEREBEEK,BE,West Flanders,Spiere-Helkijn,0,2,"Spiere,Oudenaardseweg",50.71637,3.35551,WGS84,100,156689,78446,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21908972,2020-07-17,transect monitoring,TR744000.2,ZWARTE SPIEREBEEK,BE,West Flanders,Spiere-Helkijn,0,1.6,"Spiere,Oudenaardseweg",50.71637,3.35551,WGS84,100,156689,78446,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21377589,2008-06-18,transect monitoring,TR744000.3,ZWARTE SPIEREBEEK,BE,West Flanders,Spiere-Helkijn,0,,"Spiere, Oudenaardseweg (100m voor gewestgrens)",50.71590,3.34573,WGS84,100,156647,77755,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21617701,2013-07-12,transect monitoring,TR744000.3,ZWARTE SPIEREBEEK,BE,West Flanders,Spiere-Helkijn,0,0.8,"Spiere, Oudenaardseweg (100m voor gewestgrens)",50.71590,3.34573,WGS84,100,156647,77755,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21820920,2018-08-03,transect monitoring,TR744000.3,ZWARTE SPIEREBEEK,BE,West Flanders,Spiere-Helkijn,0,1.5,"Spiere, Oudenaardseweg (100m voor gewestgrens)",50.71590,3.34573,WGS84,100,156647,77755,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21908973,2020-07-17,transect monitoring,TR744000.3,ZWARTE SPIEREBEEK,BE,West Flanders,Spiere-Helkijn,0,1.5,"Spiere, Oudenaardseweg (100m voor gewestgrens)",50.71590,3.34573,WGS84,100,156647,77755,EPSG:31370,Belgian Lambert 72
